FID	X	Y
4726	229334.7989	1900265.101
4727	229434.7989	1900265.101
4728	229534.7989	1900265.101
4729	229634.7989	1900265.101
4730	229734.7989	1900265.101
4731	229834.7989	1900265.101
4732	229934.7989	1900265.101
4733	230034.7989	1900265.101
4734	230134.7989	1900265.101
4735	230234.7989	1900265.101
4736	230334.7989	1900265.101
4737	230434.7989	1900265.101
4738	230534.7989	1900265.101
4739	230634.7989	1900265.101
4740	230734.7989	1900265.101
4741	230834.7989	1900265.101
4742	230934.7989	1900265.101
4743	231034.7989	1900265.101
4744	231134.7989	1900265.101
4745	231234.7989	1900265.101
4746	225034.7989	1900365.101
4747	225134.7989	1900365.101
4748	225234.7989	1900365.101
4749	225334.7989	1900365.101
4750	225434.7989	1900365.101
4751	225534.7989	1900365.101
4752	225634.7989	1900365.101
4753	225734.7989	1900365.101
4754	225834.7989	1900365.101
4755	225934.7989	1900365.101
4756	226034.7989	1900365.101
4757	226134.7989	1900365.101
4758	226234.7989	1900365.101
4759	226334.7989	1900365.101
4760	226434.7989	1900365.101
4761	226534.7989	1900365.101
4762	226634.7989	1900365.101
4763	226734.7989	1900365.101
4764	226834.7989	1900365.101
4765	226934.7989	1900365.101
4766	227034.7989	1900365.101
4767	227134.7989	1900365.101
4768	227234.7989	1900365.101
4769	227334.7989	1900365.101
4770	227434.7989	1900365.101
4771	227534.7989	1900365.101
4772	227634.7989	1900365.101
4773	227734.7989	1900365.101
4774	227834.7989	1900365.101
4775	227934.7989	1900365.101
4776	228034.7989	1900365.101
4777	228134.7989	1900365.101
4778	228234.7989	1900365.101
4779	228334.7989	1900365.101
4780	228434.7989	1900365.101
4781	228534.7989	1900365.101
4782	228634.7989	1900365.101
4783	228734.7989	1900365.101
4784	228834.7989	1900365.101
4785	228934.7989	1900365.101
4786	229034.7989	1900365.101
4787	229134.7989	1900365.101
4788	229234.7989	1900365.101
4789	229334.7989	1900365.101
4790	229434.7989	1900365.101
4791	229534.7989	1900365.101
4792	229634.7989	1900365.101
4793	229734.7989	1900365.101
4794	229834.7989	1900365.101
4795	229934.7989	1900365.101
4796	230034.7989	1900365.101
4797	230134.7989	1900365.101
4798	230234.7989	1900365.101
4799	230334.7989	1900365.101
4800	230434.7989	1900365.101
4801	230534.7989	1900365.101
4802	230634.7989	1900365.101
4803	230734.7989	1900365.101
4804	230834.7989	1900365.101
4805	230934.7989	1900365.101
4806	231034.7989	1900365.101
4807	231134.7989	1900365.101
4808	231234.7989	1900365.101
4809	225134.7989	1900465.101
4810	225234.7989	1900465.101
4811	225334.7989	1900465.101
4812	225434.7989	1900465.101
4813	225534.7989	1900465.101
4814	225634.7989	1900465.101
4815	225734.7989	1900465.101
4816	225834.7989	1900465.101
4817	225934.7989	1900465.101
4818	226034.7989	1900465.101
4819	226134.7989	1900465.101
4820	226234.7989	1900465.101
4821	226334.7989	1900465.101
4822	226434.7989	1900465.101
4823	226534.7989	1900465.101
4824	226634.7989	1900465.101
4825	226734.7989	1900465.101
4826	226834.7989	1900465.101
4827	226934.7989	1900465.101
4828	227034.7989	1900465.101
4829	227134.7989	1900465.101
4830	227234.7989	1900465.101
4831	227334.7989	1900465.101
4832	227434.7989	1900465.101
4833	227534.7989	1900465.101
4834	227634.7989	1900465.101
4835	227734.7989	1900465.101
4836	227834.7989	1900465.101
4837	227934.7989	1900465.101
4838	228034.7989	1900465.101
4839	228134.7989	1900465.101
4840	228234.7989	1900465.101
4841	228334.7989	1900465.101
4842	228434.7989	1900465.101
4843	228534.7989	1900465.101
4844	228634.7989	1900465.101
4845	228734.7989	1900465.101
4846	228834.7989	1900465.101
4847	228934.7989	1900465.101
4848	229034.7989	1900465.101
4849	229134.7989	1900465.101
4850	229234.7989	1900465.101
4851	229334.7989	1900465.101
4852	229434.7989	1900465.101
4853	229534.7989	1900465.101
4854	229634.7989	1900465.101
4855	229734.7989	1900465.101
4856	229834.7989	1900465.101
4857	229934.7989	1900465.101
4858	230034.7989	1900465.101
4859	230134.7989	1900465.101
4860	230234.7989	1900465.101
4861	230334.7989	1900465.101
4862	230434.7989	1900465.101
4863	230534.7989	1900465.101
4864	230634.7989	1900465.101
4865	230734.7989	1900465.101
4866	230834.7989	1900465.101
4867	230934.7989	1900465.101
4868	231034.7989	1900465.101
4869	231134.7989	1900465.101
4870	231234.7989	1900465.101
4871	225234.7989	1900565.101
4872	225334.7989	1900565.101
4873	225434.7989	1900565.101
4874	225534.7989	1900565.101
4875	225634.7989	1900565.101
4876	225734.7989	1900565.101
4877	225834.7989	1900565.101
4878	225934.7989	1900565.101
4879	226034.7989	1900565.101
4880	226134.7989	1900565.101
4881	226234.7989	1900565.101
4882	226334.7989	1900565.101
4883	226434.7989	1900565.101
4884	226534.7989	1900565.101
4885	226634.7989	1900565.101
4886	226734.7989	1900565.101
4887	226834.7989	1900565.101
4888	226934.7989	1900565.101
4889	227034.7989	1900565.101
4890	227134.7989	1900565.101
4891	227234.7989	1900565.101
4892	227834.7989	1900565.101
4893	227934.7989	1900565.101
4894	228034.7989	1900565.101
4895	228134.7989	1900565.101
4896	228234.7989	1900565.101
4897	228334.7989	1900565.101
4898	228434.7989	1900565.101
4899	228534.7989	1900565.101
4900	228634.7989	1900565.101
4901	228734.7989	1900565.101
4902	228834.7989	1900565.101
4903	228934.7989	1900565.101
4904	229034.7989	1900565.101
4905	229134.7989	1900565.101
4906	229234.7989	1900565.101
4907	229334.7989	1900565.101
4908	229434.7989	1900565.101
4909	229534.7989	1900565.101
4910	229634.7989	1900565.101
4911	229734.7989	1900565.101
4912	229834.7989	1900565.101
4913	229934.7989	1900565.101
4914	230034.7989	1900565.101
4915	230134.7989	1900565.101
4916	230234.7989	1900565.101
4917	230334.7989	1900565.101
4918	230434.7989	1900565.101
4919	230534.7989	1900565.101
4920	230634.7989	1900565.101
4921	230734.7989	1900565.101
4922	230834.7989	1900565.101
4923	230934.7989	1900565.101
4924	231034.7989	1900565.101
4925	231134.7989	1900565.101
4926	225334.7989	1900665.101
4927	225434.7989	1900665.101
4928	225534.7989	1900665.101
4929	225634.7989	1900665.101
4930	225734.7989	1900665.101
4931	225834.7989	1900665.101
4932	225934.7989	1900665.101
4933	226034.7989	1900665.101
4934	226134.7989	1900665.101
4935	226234.7989	1900665.101
4936	226334.7989	1900665.101
4937	226434.7989	1900665.101
4938	226534.7989	1900665.101
4939	226634.7989	1900665.101
4940	226734.7989	1900665.101
4941	226834.7989	1900665.101
4942	226934.7989	1900665.101
4943	227934.7989	1900665.101
4944	228034.7989	1900665.101
4945	228134.7989	1900665.101
4946	228234.7989	1900665.101
4947	228334.7989	1900665.101
4948	228434.7989	1900665.101
4949	228534.7989	1900665.101
4950	228634.7989	1900665.101
4951	228734.7989	1900665.101
4952	228834.7989	1900665.101
4953	228934.7989	1900665.101
4954	229034.7989	1900665.101
4955	229134.7989	1900665.101
4956	229234.7989	1900665.101
4957	229334.7989	1900665.101
4958	229434.7989	1900665.101
4959	229534.7989	1900665.101
4960	229634.7989	1900665.101
4961	229734.7989	1900665.101
4962	229834.7989	1900665.101
4963	229934.7989	1900665.101
4964	230034.7989	1900665.101
4965	230134.7989	1900665.101
4966	230234.7989	1900665.101
4967	230334.7989	1900665.101
4968	230434.7989	1900665.101
4969	230534.7989	1900665.101
4970	230634.7989	1900665.101
4971	230734.7989	1900665.101
4972	230834.7989	1900665.101
4973	230934.7989	1900665.101
4974	231034.7989	1900665.101
4975	231134.7989	1900665.101
4976	226234.7989	1900765.101
4977	226734.7989	1900765.101
4978	226834.7989	1900765.101
4979	227934.7989	1900765.101
4980	228034.7989	1900765.101
4981	228134.7989	1900765.101
4982	228234.7989	1900765.101
4983	228334.7989	1900765.101
4984	228434.7989	1900765.101
4985	228534.7989	1900765.101
4986	228634.7989	1900765.101
4987	228734.7989	1900765.101
4988	228834.7989	1900765.101
4989	228934.7989	1900765.101
4990	229034.7989	1900765.101
4991	229134.7989	1900765.101
4992	229234.7989	1900765.101
4993	229334.7989	1900765.101
4994	229434.7989	1900765.101
4995	229534.7989	1900765.101
4996	229634.7989	1900765.101
4997	229734.7989	1900765.101
4998	229834.7989	1900765.101
4999	229934.7989	1900765.101
5000	230034.7989	1900765.101
5001	230134.7989	1900765.101
5002	230234.7989	1900765.101
5003	230334.7989	1900765.101
5004	230434.7989	1900765.101
5005	230534.7989	1900765.101
5006	230634.7989	1900765.101
5007	230734.7989	1900765.101
5008	230834.7989	1900765.101
5009	230934.7989	1900765.101
5010	231034.7989	1900765.101
5011	231134.7989	1900765.101
5012	231234.7989	1900765.101
5013	228034.7989	1900865.101
5014	228134.7989	1900865.101
5015	228234.7989	1900865.101
5016	228334.7989	1900865.101
5017	228434.7989	1900865.101
5018	228534.7989	1900865.101
5019	228634.7989	1900865.101
5020	228734.7989	1900865.101
5021	228834.7989	1900865.101
5022	228934.7989	1900865.101
5023	229034.7989	1900865.101
5024	229134.7989	1900865.101
5025	229234.7989	1900865.101
5026	229334.7989	1900865.101
5027	229434.7989	1900865.101
5028	229534.7989	1900865.101
5029	229634.7989	1900865.101
5030	229734.7989	1900865.101
5031	229834.7989	1900865.101
5032	229934.7989	1900865.101
5033	230034.7989	1900865.101
5034	230134.7989	1900865.101
5035	230234.7989	1900865.101
5036	230334.7989	1900865.101
5037	230434.7989	1900865.101
5038	230534.7989	1900865.101
5039	230634.7989	1900865.101
5040	230734.7989	1900865.101
5041	230834.7989	1900865.101
5042	230934.7989	1900865.101
5043	231034.7989	1900865.101
5044	231134.7989	1900865.101
5045	231234.7989	1900865.101
5046	228234.7989	1900965.101
5047	228334.7989	1900965.101
5048	228434.7989	1900965.101
5049	228534.7989	1900965.101
5050	228634.7989	1900965.101
5051	228734.7989	1900965.101
5052	228834.7989	1900965.101
5053	228934.7989	1900965.101
5054	229034.7989	1900965.101
5055	229134.7989	1900965.101
5056	229234.7989	1900965.101
5057	229334.7989	1900965.101
5058	229434.7989	1900965.101
5059	229534.7989	1900965.101
5060	229634.7989	1900965.101
5061	229734.7989	1900965.101
5062	229834.7989	1900965.101
5063	229934.7989	1900965.101
5064	230034.7989	1900965.101
5065	230134.7989	1900965.101
5066	230234.7989	1900965.101
5067	230334.7989	1900965.101
5068	230434.7989	1900965.101
5069	230534.7989	1900965.101
5070	230634.7989	1900965.101
5071	230734.7989	1900965.101
5072	230834.7989	1900965.101
5073	230934.7989	1900965.101
5074	231034.7989	1900965.101
5075	231134.7989	1900965.101
5076	228234.7989	1901065.101
5077	228334.7989	1901065.101
5078	228434.7989	1901065.101
5079	228534.7989	1901065.101
5080	228634.7989	1901065.101
5081	228734.7989	1901065.101
5082	228834.7989	1901065.101
5083	228934.7989	1901065.101
5084	229034.7989	1901065.101
5085	229134.7989	1901065.101
5086	229234.7989	1901065.101
5087	229334.7989	1901065.101
5088	229434.7989	1901065.101
5089	229534.7989	1901065.101
5090	229634.7989	1901065.101
5091	229734.7989	1901065.101
5092	229834.7989	1901065.101
5093	229934.7989	1901065.101
5094	230034.7989	1901065.101
5095	230134.7989	1901065.101
5096	230234.7989	1901065.101
5097	230334.7989	1901065.101
5098	230434.7989	1901065.101
5099	230534.7989	1901065.101
5100	230634.7989	1901065.101
5101	230734.7989	1901065.101
5102	230834.7989	1901065.101
5103	230934.7989	1901065.101
5104	231034.7989	1901065.101
5105	231134.7989	1901065.101
5106	228334.7989	1901165.101
5107	228434.7989	1901165.101
5108	228534.7989	1901165.101
5109	228634.7989	1901165.101
5110	228734.7989	1901165.101
5111	228834.7989	1901165.101
5112	228934.7989	1901165.101
5113	229034.7989	1901165.101
5114	229134.7989	1901165.101
5115	229234.7989	1901165.101
5116	229334.7989	1901165.101
5117	229434.7989	1901165.101
5118	229534.7989	1901165.101
5119	229634.7989	1901165.101
5120	229734.7989	1901165.101
5121	229834.7989	1901165.101
5122	229934.7989	1901165.101
5123	230034.7989	1901165.101
5124	230134.7989	1901165.101
5125	230234.7989	1901165.101
5126	230334.7989	1901165.101
5127	230434.7989	1901165.101
5128	230534.7989	1901165.101
5129	230634.7989	1901165.101
5130	230734.7989	1901165.101
5131	230834.7989	1901165.101
5132	230934.7989	1901165.101
5133	231034.7989	1901165.101
5134	231134.7989	1901165.101
5135	228534.7989	1901265.101
5136	228634.7989	1901265.101
5137	228734.7989	1901265.101
5138	228834.7989	1901265.101
5139	228934.7989	1901265.101
5140	229034.7989	1901265.101
5141	229134.7989	1901265.101
5142	229234.7989	1901265.101
5143	229334.7989	1901265.101
5144	229434.7989	1901265.101
5145	229534.7989	1901265.101
5146	229634.7989	1901265.101
5147	229734.7989	1901265.101
5148	229834.7989	1901265.101
5149	229934.7989	1901265.101
5150	230034.7989	1901265.101
5151	230134.7989	1901265.101
5152	230234.7989	1901265.101
5153	230334.7989	1901265.101
5154	230434.7989	1901265.101
5155	230534.7989	1901265.101
5156	230634.7989	1901265.101
5157	230734.7989	1901265.101
5158	230834.7989	1901265.101
5159	230934.7989	1901265.101
5160	231034.7989	1901265.101
5161	231134.7989	1901265.101
5162	228834.7989	1901365.101
5163	228934.7989	1901365.101
5164	229034.7989	1901365.101
5165	229134.7989	1901365.101
5166	229234.7989	1901365.101
5167	229334.7989	1901365.101
5168	229434.7989	1901365.101
5169	229534.7989	1901365.101
5170	229634.7989	1901365.101
5171	229734.7989	1901365.101
5172	229834.7989	1901365.101
5173	229934.7989	1901365.101
5174	230034.7989	1901365.101
5175	230134.7989	1901365.101
5176	230234.7989	1901365.101
5177	230334.7989	1901365.101
5178	230434.7989	1901365.101
5179	230534.7989	1901365.101
5180	230634.7989	1901365.101
5181	230734.7989	1901365.101
5182	230834.7989	1901365.101
5183	230934.7989	1901365.101
5184	229034.7989	1901465.101
5185	229134.7989	1901465.101
5186	229234.7989	1901465.101
5187	229334.7989	1901465.101
5188	229434.7989	1901465.101
5189	229534.7989	1901465.101
5190	229634.7989	1901465.101
5191	229734.7989	1901465.101
5192	229834.7989	1901465.101
5193	229934.7989	1901465.101
5194	230034.7989	1901465.101
5195	230134.7989	1901465.101
5196	230234.7989	1901465.101
5197	230334.7989	1901465.101
5198	230434.7989	1901465.101
5199	230534.7989	1901465.101
5200	230634.7989	1901465.101
5201	230734.7989	1901465.101
5202	230834.7989	1901465.101
5203	229234.7989	1901565.101
5204	229334.7989	1901565.101
5205	229434.7989	1901565.101
5206	229534.7989	1901565.101
5207	229634.7989	1901565.101
5208	229734.7989	1901565.101
5209	229834.7989	1901565.101
5210	229934.7989	1901565.101
5211	230034.7989	1901565.101
5212	230134.7989	1901565.101
5213	230234.7989	1901565.101
5214	230334.7989	1901565.101
5215	230434.7989	1901565.101
5216	230534.7989	1901565.101
5217	230634.7989	1901565.101
5218	230734.7989	1901565.101
5219	230834.7989	1901565.101
5220	229334.7989	1901665.101
5221	229434.7989	1901665.101
5222	229534.7989	1901665.101
5223	229634.7989	1901665.101
5224	229734.7989	1901665.101
5225	229834.7989	1901665.101
5226	229934.7989	1901665.101
5227	230034.7989	1901665.101
5228	230134.7989	1901665.101
5229	230234.7989	1901665.101
5230	230334.7989	1901665.101
5231	230434.7989	1901665.101
5232	230534.7989	1901665.101
5233	230634.7989	1901665.101
5234	230734.7989	1901665.101
5235	230834.7989	1901665.101
5236	229534.7989	1901765.101
5237	229634.7989	1901765.101
5238	229734.7989	1901765.101
5239	229834.7989	1901765.101
5240	229934.7989	1901765.101
5241	230034.7989	1901765.101
5242	230134.7989	1901765.101
5243	230234.7989	1901765.101
5244	230334.7989	1901765.101
5245	230434.7989	1901765.101
5246	230534.7989	1901765.101
5247	230634.7989	1901765.101
5248	230734.7989	1901765.101
5249	229634.7989	1901865.101
5250	229734.7989	1901865.101
5251	229834.7989	1901865.101
5252	229934.7989	1901865.101
5253	230034.7989	1901865.101
5254	230134.7989	1901865.101
5255	230234.7989	1901865.101
5256	229734.7989	1901965.101
5257	229834.7989	1901965.101
5258	229934.7989	1901965.101
5259	230034.7989	1901965.101
5260	230134.7989	1901965.101
5261	230234.7989	1901965.101
